Fuel_Type,Body_Type,Kilometers_Driven,Transmission,Owner_Count,Brand,model,Model_Year,Location,mileage,Number_of_Seats
Petrol,Hatchback,80000.0,Manual,4,Maruti,Maruti 800,2003,Jaipur,16.1,4.0
Petrol,SUV,10000.0,Manual,2,Hyundai,Hyundai Venue,2022,Jaipur,18.0,5.0
Lpg,Sedan,150000.0,Manual,2,Hyundai,Hyundai Accent,2009,Jaipur,13.2,5.0
Petrol,Coupe,40000.0,Automatic,4,BMW,BMW 6 Series,2006,Jaipur,7.94,4.0
Petrol,Hatchback,150000.0,Manual,2,Maruti,Maruti Wagon R,2009,Jaipur,18.9,5.0
Petrol,SUV,60000.0,Manual,1,Tata,Tata Nexon,2019,Jaipur,17.0,5.0
Petrol,MUV,30000.0,Manual,1,Renault,Renault Triber,2021,Jaipur,20.0,7.0
Petrol,Sedan,120000.0,Manual,2,Honda,Honda City,2009,Jaipur,17.0,5.0
Petrol,SUV,50000.0,Automatic,1,Tata,Tata Nexon,2021,Jaipur,17.05,5.0
Diesel,Hatchback,150000.0,Manual,2,Maruti,Maruti Swift,2014,Jaipur,25.2,5.0
Petrol,Hatchback,150000.0,Manual,2,Maruti,Maruti Zen Estilo,2007,Jaipur,18.2,5.0
Petrol,Hatchback,10000.0,Manual,1,Maruti,Maruti Alto 800,2022,Jaipur,22.05,5.0
Petrol,SUV,30000.0,Manual,1,Kia,Kia Seltos,2021,Jaipur,16.8,5.0
Petrol,Hatchback,60000.0,Manual,2,Maruti,Maruti Baleno,2018,Jaipur,21.4,5.0
Petrol,Hatchback,60000.0,Manual,2,Maruti,Maruti Baleno,2018,Jaipur,21.4,5.0
Petrol,Hatchback,50000.0,Manual,1,Maruti,Maruti Alto 800,2018,Jaipur,24.7,5.0
Petrol,Hatchback,120000.0,Manual,2,Maruti,Maruti Celerio,2014,Jaipur,23.1,5.0
Diesel,SUV,70000.0,Manual,1,Mahindra,Mahindra XUV500,2013,Jaipur,15.1,7.0
Diesel,SUV,150000.0,Manual,1,Maruti,Maruti SX4 S Cross,2017,Jaipur,25.1,5.0
Petrol,Hatchback,50000.0,Manual,1,Tata,Tata Nano,2016,Jaipur,25.4,4.0
Petrol,SUV,70000.0,Manual,1,Mahindra,Mahindra KUV 100,2016,Jaipur,18.15,6.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Swift,2021,Jaipur,22.38,5.0
Petrol,Hatchback,120000.0,Manual,3,Maruti,Maruti Swift,2006,Jaipur,16.1,5.0
Petrol,Sedan,60000.0,Manual,2,Tata,Tata Tigor,2019,Jaipur,20.3,5.0
Petrol,Hatchback,150000.0,Automatic,4,Maruti,Maruti A-Star,2010,Jaipur,16.98,5.0
Diesel,Sedan,90000.0,Manual,2,Tata,Tata Indigo,2011,Jaipur,23.57,5.0
Petrol,SUV,10000.0,Manual,2,Honda,Honda WR-V,2023,Jaipur,16.5,5.0
Petrol,Hatchback,50000.0,Manual,1,Tata,Tata Tiago,2020,Jaipur,20.09,5.0
Diesel,SUV,90000.0,Manual,2,Mahindra,Mahindra TUV 300,2016,Jaipur,18.49,7.0
Petrol,MUV,30000.0,Manual,1,Renault,Renault Triber,2021,Jaipur,20.0,7.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Alto K10,2013,Jaipur,20.92,5.0
Diesel,SUV,150000.0,Manual,1,Renault,Renault Duster,2013,Jaipur,19.01,5.0
Lpg,Hatchback,120000.0,Manual,1,Hyundai,Hyundai i10,2017,Jaipur,19.2,5.0
Petrol,Hatchback,100000.0,Manual,3,Maruti,Maruti Alto,2012,Jaipur,19.7,5.0
Diesel,Sedan,90000.0,Manual,1,Maruti,Maruti Swift Dzire,2016,Jaipur,26.59,5.0
Petrol,Hatchback,70000.0,Manual,4,Maruti,Maruti 800,2004,Jaipur,16.1,4.0
Diesel,Sedan,150000.0,Manual,1,Chevrolet,Chevrolet Sail,2017,Jaipur,22.1,5.0
Petrol,Hatchback,120000.0,Manual,2,Maruti,Maruti Wagon R,2005,Jaipur,18.9,5.0
Petrol,Hatchback,60000.0,Manual,1,Maruti,Maruti Baleno RS,2019,Jaipur,21.1,5.0
Diesel,MUV,100000.0,Manual,2,Maruti,Maruti Ertiga,2017,Jaipur,24.52,7.0
Petrol,Hatchback,10000.0,Manual,1,Maruti,Maruti Alto 800,2022,Jaipur,22.05,5.0
Diesel,SUV,120000.0,Manual,1,Renault,Renault Duster,2013,Jaipur,19.01,5.0
Diesel,Sedan,150000.0,Manual,1,Maruti,Maruti Swift Dzire,2015,Jaipur,26.59,5.0
Diesel,SUV,120000.0,Manual,2,Mahindra,Mahindra Bolero,2005,Jaipur,15.96,9.0
Diesel,Sedan,150000.0,Manual,2,Hyundai,Hyundai Verna,2012,Jaipur,22.32,5.0
Diesel,Sedan,150000.0,Manual,1,Honda,Honda Amaze,2016,Jaipur,25.8,5.0
Petrol,Hatchback,120000.0,Manual,2,Hyundai,Hyundai EON,2017,Jaipur,21.1,5.0
Petrol,Hatchback,20000.0,Manual,2,Tata,Tata Altroz,2021,Jaipur,19.33,5.0
Diesel,MUV,100000.0,Manual,2,Toyota,Toyota Innova,2009,Jaipur,12.8,7.0
Petrol,Sedan,30000.0,Manual,1,Volkswagen,Volkswagen Vento,2014,Jaipur,15.04,5.0
Diesel,Hatchback,120000.0,Manual,2,Nissan,Nissan Micra,2016,Jaipur,23.08,5.0
Petrol,Hatchback,90000.0,Manual,3,Chevrolet,Chevrolet Beat,2011,Jaipur,18.6,5.0
Petrol,Hatchback,10000.0,Manual,1,Maruti,Maruti Swift,2023,Jaipur,22.38,5.0
Petrol,Sedan,30000.0,Manual,1,Hyundai,Hyundai Aura,2021,Jaipur,20.5,5.0
Diesel,SUV,150000.0,Manual,1,Renault,Renault Duster,2012,Jaipur,20.45,5.0
Petrol,Hatchback,40000.0,Manual,2,Maruti,Maruti Alto 800,2015,Jaipur,22.74,5.0
Diesel,Sedan,120000.0,Manual,3,Tata,Tata Zest,2017,Jaipur,22.95,5.0
Petrol,Hatchback,60000.0,Manual,1,Hyundai,Hyundai EON,2017,Jaipur,21.1,5.0
Petrol,Hatchback,10000.0,Manual,1,Hyundai,Hyundai i20,2023,Jaipur,21.0,5.0
Diesel,SUV,150000.0,Manual,1,Ford,Ford Ecosport,2014,Jaipur,22.7,5.0
Diesel,Sedan,70000.0,Manual,2,Chevrolet,Chevrolet Cruze,2013,Jaipur,17.3,5.0
Diesel,Sedan,80000.0,Manual,1,Honda,Honda City,2015,Jaipur,26.0,5.0
Petrol,Hatchback,60000.0,Manual,1,Renault,Renault KWID,2017,Jaipur,25.17,5.0
Diesel,Hatchback,120000.0,Manual,1,Tata,Tata Indica,2011,Jaipur,18.0,5.0
Petrol,Hatchback,70000.0,Manual,3,Maruti,Maruti Alto,2009,Jaipur,19.7,5.0
Petrol,Hatchback,90000.0,Manual,2,Hyundai,Hyundai i10,2012,Jaipur,20.36,5.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Wagon R,2017,Jaipur,20.51,5.0
Petrol,Hatchback,70000.0,Automatic,1,Maruti,Maruti Wagon R,2015,Jaipur,20.51,5.0
Petrol,Hatchback,60000.0,Manual,1,Hyundai,Hyundai EON,2015,Jaipur,21.1,5.0
Petrol,Sedan,80000.0,Manual,1,Toyota,Toyota Etios,2011,Jaipur,17.6,5.0
Petrol,Hatchback,50000.0,Manual,1,Maruti,Maruti Wagon R,2012,Jaipur,18.9,5.0
Diesel,Hatchback,120000.0,Manual,4,Ford,Ford Figo,2011,Jaipur,20.0,5.0
Diesel,Hatchback,150000.0,Manual,3,Maruti,Maruti Ritz,2009,Jaipur,21.1,5.0
Diesel,Hatchback,120000.0,Manual,2,Maruti,Maruti Ritz,2013,Jaipur,23.2,5.0
Petrol,Hatchback,40000.0,Manual,2,Maruti,Maruti Alto 800,2015,Jaipur,22.74,5.0
Petrol,Hatchback,40000.0,Manual,2,Datsun,Datsun RediGO,2020,Jaipur,20.71,5.0
Petrol,SUV,40000.0,Manual,1,Hyundai,Hyundai Venue,2021,Jaipur,18.27,5.0
Petrol,Hatchback,70000.0,Manual,2,Nissan,Nissan Micra Active,2013,Jaipur,19.49,5.0
Petrol,Sedan,120000.0,Automatic,2,Honda,Honda City,2013,Jaipur,16.8,5.0
Petrol,Hatchback,150000.0,Manual,2,Maruti,Maruti Zen Estilo,2010,Jaipur,19.0,5.0
Diesel,Sedan,100000.0,Manual,3,Honda,Honda City,2015,Jaipur,26.0,5.0
Diesel,Sedan,80000.0,Automatic,1,Maruti,Maruti Swift Dzire,2017,Jaipur,28.4,5.0
Petrol,Sedan,40000.0,Automatic,1,Honda,Honda Amaze,2021,Jaipur,18.3,5.0
Cng,Sedan,30000.0,Manual,1,Tata,Tata Tigor,2022,Jaipur,26.49,5.0
Petrol,Hatchback,90000.0,Manual,1,Tata,Tata Altroz,2020,Jaipur,18.53,5.0
Diesel,MUV,100000.0,Manual,3,Maruti,Maruti Ertiga,2019,Jaipur,25.47,7.0
Diesel,SUV,70000.0,Manual,1,Mahindra,Mahindra Quanto,2014,Jaipur,17.21,7.0
Diesel,Sedan,150000.0,Manual,1,Honda,Honda City,2015,Jaipur,26.0,5.0
Diesel,SUV,30000.0,Manual,3,Mahindra,Mahindra Bolero,2013,Jaipur,15.96,7.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Alto 800,2018,Jaipur,24.7,5.0
Diesel,Sedan,120000.0,Manual,4,Volkswagen,Volkswagen Vento,2013,Jaipur,20.54,5.0
Diesel,Sedan,150000.0,Manual,1,Honda,Honda Amaze,2014,Jaipur,25.8,5.0
Petrol,SUV,30000.0,Manual,1,Maruti,Maruti Vitara Brezza,2020,Jaipur,17.03,5.0
Petrol,SUV,30000.0,Manual,1,Maruti,Maruti Vitara Brezza,2020,Jaipur,17.03,5.0
Petrol,Hatchback,120000.0,Manual,1,Datsun,Datsun RediGO,2017,Jaipur,22.7,5.0
Diesel,Hatchback,90000.0,Manual,1,Hyundai,Hyundai Grand i10,2015,Jaipur,24.0,5.0
Petrol,Hatchback,60000.0,Manual,2,Hyundai,Hyundai i10,2014,Jaipur,20.36,5.0
Diesel,MUV,150000.0,Manual,2,Mahindra,Mahindra Bolero,2007,Jaipur,13.6,7.0
Petrol,Sedan,120000.0,Automatic,1,Skoda,Skoda Superb,2012,Jaipur,13.7,5.0
Petrol,Sedan,120000.0,Automatic,1,Skoda,Skoda Superb,2012,Jaipur,13.7,5.0
Petrol,Sedan,120000.0,Automatic,1,Skoda,Skoda Superb,2012,Jaipur,13.7,5.0
Petrol,Sedan,70000.0,Manual,1,Maruti,Maruti SX4,2010,Jaipur,15.5,5.0
Diesel,MUV,90000.0,Manual,3,Mahindra,Mahindra Bolero,2007,Jaipur,13.6,7.0
Diesel,Sedan,90000.0,Manual,1,Honda,Honda Amaze,2013,Jaipur,25.8,5.0
Diesel,Sedan,90000.0,Manual,4,Honda,Honda Amaze,2016,Jaipur,25.8,5.0
Diesel,SUV,150000.0,Manual,1,Nissan,Nissan Terrano,2014,Jaipur,20.45,5.0
Petrol,Hatchback,30000.0,Manual,2,Maruti,Maruti Baleno,2021,Jaipur,21.01,5.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Wagon R,2019,Jaipur,21.79,5.0
Petrol,Hatchback,20000.0,Manual,1,Maruti,Maruti Swift,2022,Jaipur,22.38,5.0
Diesel,Sedan,120000.0,Manual,3,Hyundai,Hyundai Verna,2011,Jaipur,22.32,5.0
Diesel,Sedan,120000.0,Manual,1,Maruti,Maruti Swift Dzire,2014,Jaipur,23.4,5.0
Petrol,Hatchback,30000.0,Manual,1,Maruti,Maruti Baleno,2021,Jaipur,21.01,5.0
Diesel,Hatchback,120000.0,Manual,1,Maruti,Maruti Swift,2014,Jaipur,22.9,5.0
Diesel,Sedan,121000.0,Manual,1,Hyundai,Hyundai Elantra,2013,Jaipur,22.7,5.0
Diesel,Sedan,120000.0,Manual,1,Maruti,Maruti Swift Dzire,2013,Jaipur,23.4,5.0
Diesel,SUV,120000.0,Manual,3,Mitsubishi,Mitsubishi Pajero,2013,Jaipur,13.5,7.0
Petrol,Hatchback,150000.0,Manual,3,Maruti,Maruti Ritz,2011,Jaipur,18.5,5.0
Diesel,Sedan,60000.0,Manual,1,Maruti,Maruti Ciaz,2018,Jaipur,28.09,5.0
Petrol,Hatchback,20000.0,Manual,1,Renault,Renault KWID,2022,Jaipur,21.46,5.0
Petrol,Sedan,30000.0,Automatic,1,Honda,Honda City,2021,Jaipur,18.3,5.0
Diesel,Sedan,150000.0,Manual,1,Honda,Honda City,2014,Jaipur,26.0,5.0
Petrol,Hatchback,150000.0,Manual,2,Maruti,Maruti Zen Estilo,2007,Jaipur,18.2,5.0
Petrol,Hatchback,120000.0,Manual,2,Maruti,Maruti Alto 800,2015,Jaipur,22.74,5.0
Diesel,Sedan,120000.0,Manual,1,Maruti,Maruti Swift Dzire,2018,Jaipur,28.4,5.0
Petrol,Hatchback,90000.0,Manual,2,Hyundai,Hyundai i10,2013,Jaipur,20.36,5.0
Diesel,Hatchback,150000.0,Manual,3,Maruti,Maruti Swift,2012,Jaipur,22.9,5.0
Diesel,Sedan,90000.0,Manual,2,Maruti,Maruti Swift Dzire,2014,Jaipur,23.4,5.0
Diesel,Sedan,90000.0,Manual,2,Maruti,Maruti Swift Dzire,2014,Jaipur,23.4,5.0
Petrol,Hatchback,150000.0,Manual,1,Hyundai,Hyundai i10,2011,Jaipur,20.36,5.0
Petrol,Hatchback,120000.0,Manual,2,Maruti,Maruti Alto 800,2015,Jaipur,22.74,5.0
Diesel,Sedan,100000.0,Manual,1,Maruti,Maruti Swift Dzire,2013,Jaipur,23.4,5.0
Petrol,Hatchback,90000.0,Manual,2,Citroen,Citroen C3,2023,Jaipur,19.3,5.0
Petrol,Sedan,60000.0,Manual,2,Maruti,Maruti Ciaz,2017,Jaipur,20.73,5.0
Diesel,Sedan,90000.0,Manual,4,Maruti,Maruti Swift Dzire,2018,Jaipur,28.4,5.0
Diesel,SUV,150000.0,Manual,1,Maruti,Maruti SX4 S Cross,2019,Jaipur,25.1,5.0
Diesel,SUV,80000.0,Manual,3,Mahindra,Mahindra Bolero Power Plus,2017,Jaipur,15.96,9.0
Diesel,SUV,120000.0,Manual,2,Renault,Renault Duster,2013,Jaipur,19.64,5.0
Petrol,Hatchback,120000.0,Manual,3,Maruti,Maruti Alto,2009,Jaipur,19.7,5.0
Petrol,Hatchback,120000.0,Manual,1,Hyundai,Hyundai i10,2016,Jaipur,19.81,5.0
Petrol,Sedan,70000.0,Manual,1,Maruti,Maruti Swift Dzire,2020,Jaipur,22.41,5.0
Petrol,Sedan,30000.0,Manual,1,Hyundai,Hyundai Aura,2020,Jaipur,20.5,5.0
Diesel,MUV,150000.0,Manual,1,Mahindra,Mahindra Marazzo,2019,Jaipur,17.3,7.0
Diesel,SUV,80000.0,Manual,1,Mahindra,Mahindra Bolero,2017,Jaipur,15.96,7.0
Petrol,Hatchback,100000.0,Manual,2,Maruti,Maruti Wagon R,2012,Jaipur,18.9,5.0
Petrol,Hatchback,40000.0,Manual,1,Tata,Tata Altroz,2020,Jaipur,19.33,5.0
Petrol,Hatchback,100000.0,Manual,2,Hyundai,Hyundai Grand i10,2016,Jaipur,18.9,5.0
Diesel,Sedan,120000.0,Manual,2,Maruti,Maruti Swift Dzire Tour,2018,Jaipur,19.95,5.0
Diesel,MUV,150000.0,Manual,2,Toyota,Toyota Innova,2012,Jaipur,11.4,7.0
Petrol,Hatchback,40000.0,Manual,1,Hyundai,Hyundai i20,2020,Jaipur,21.0,5.0
Diesel,SUV,150000.0,Manual,1,Maruti,Maruti Vitara Brezza,2018,Jaipur,24.3,5.0
Petrol,Sedan,150000.0,Automatic,1,Maruti,Maruti Ciaz,2019,Jaipur,20.28,5.0
Petrol,Sedan,150000.0,Automatic,1,Maruti,Maruti Ciaz,2019,Jaipur,20.28,5.0
Petrol,Hatchback,20000.0,Manual,1,Maruti,Maruti Swift,2022,Jaipur,22.38,5.0
Petrol,Sedan,150000.0,Manual,1,Maruti,Maruti Swift Dzire,2016,Jaipur,20.85,5.0
Diesel,Hatchback,60000.0,Manual,2,Hyundai,Hyundai Grand i10,2016,Jaipur,24.0,5.0
Petrol,Hatchback,150000.0,Manual,2,Maruti,Maruti 800,2011,Jaipur,16.1,4.0
Petrol,Hatchback,90000.0,Manual,2,Maruti,Maruti Alto K10,2014,Jaipur,20.92,5.0
Diesel,Hatchback,120000.0,Manual,1,Renault,Renault Pulse,2012,Jaipur,23.08,5.0
Cng,Hatchback,60000.0,Manual,1,Maruti,Maruti S-Presso,2021,Jaipur,,4.0
Petrol,Sedan,120000.0,Manual,1,Tata,Tata Zest,2014,Jaipur,17.57,5.0
Petrol,Hatchback,90000.0,Manual,2,Maruti,Maruti Alto,2011,Jaipur,19.7,5.0
Diesel,Hatchback,120000.0,Manual,1,Fiat,Fiat Avventura,2015,Jaipur,20.5,5.0
Diesel,SUV,120000.0,Manual,1,Mahindra,Mahindra XUV500,2013,Jaipur,15.1,7.0
Diesel,Sedan,120000.0,Manual,1,Honda,Honda City,2015,Jaipur,26.0,5.0
Diesel,Sedan,120000.0,Manual,1,Honda,Honda City,2015,Jaipur,25.1,5.0
Petrol,Sedan,60000.0,Manual,1,Hyundai,Hyundai Xcent,2014,Jaipur,19.1,5.0
Petrol,Hatchback,60000.0,Manual,3,Maruti,Maruti Alto K10,2016,Jaipur,23.95,5.0
Petrol,Sedan,20000.0,Manual,1,Hyundai,Hyundai Aura,2022,Jaipur,20.5,5.0
Diesel,Sedan,150000.0,Manual,1,Maruti,Maruti Swift Dzire,2014,Jaipur,23.4,5.0
Diesel,Hatchback,120000.0,Manual,2,Maruti,Maruti Ritz,2010,Jaipur,21.1,5.0
Diesel,Hatchback,120000.0,Manual,4,Ford,Ford Figo,2011,Jaipur,20.0,5.0
Petrol,Sedan,70000.0,Manual,1,Hyundai,Hyundai Accent,2011,Jaipur,16.36,5.0
Petrol,Hatchback,50000.0,Manual,3,Maruti,Maruti Alto K10,2016,Jaipur,23.95,5.0
Diesel,Sedan,120000.0,Manual,1,Hyundai,Hyundai Verna,2013,Jaipur,22.32,5.0
Diesel,Hatchback,150000.0,Manual,2,Hyundai,Hyundai i20,2010,Jaipur,23.0,5.0
Diesel,Hatchback,150000.0,Manual,2,Hyundai,Hyundai i20,2010,Jaipur,23.0,5.0
Petrol,Hatchback,70000.0,Manual,1,Maruti,Maruti Alto K10,2020,Jaipur,23.95,5.0
Petrol,Hatchback,60000.0,Manual,3,Maruti,Maruti Alto K10,2016,Jaipur,23.95,5.0
Petrol,Hatchback,50000.0,Manual,1,Hyundai,Hyundai i20,2011,Jaipur,17.0,5.0
Petrol,Hatchback,120000.0,Manual,3,Ford,Ford Figo,2011,Jaipur,15.6,5.0
Diesel,Sedan,150000.0,Manual,1,Volkswagen,Volkswagen Passat,2013,Jaipur,18.33,5.0
Petrol,Sedan,120000.0,Manual,4,Toyota,Toyota Corolla Altis,2008,Jaipur,14.53,5.0
Diesel,Hatchback,150000.0,Manual,2,Volkswagen,Volkswagen CrossPolo,2014,Jaipur,22.07,5.0
Diesel,Hatchback,150000.0,Manual,1,Maruti,Maruti Swift,2011,Jaipur,22.9,5.0
Petrol,Hatchback,150000.0,Manual,2,Maruti,Maruti Alto,2008,Jaipur,19.7,5.0
Petrol,Sedan,80000.0,Manual,1,Honda,Honda City,2011,Jaipur,17.0,5.0
Petrol,Hatchback,100000.0,Manual,3,Maruti,Maruti Swift,2014,Jaipur,22.0,5.0
Diesel,Hatchback,120000.0,Manual,1,Maruti,Maruti Swift,2013,Jaipur,22.9,5.0
Petrol,Hatchback,60000.0,Manual,2,Hyundai,Hyundai i20,2011,Jaipur,18.5,5.0
Diesel,Hatchback,120000.0,Manual,2,Maruti,Maruti Swift,2013,Jaipur,22.9,5.0
Diesel,Hatchback,80000.0,Manual,1,Fiat,Fiat Avventura,2015,Jaipur,20.5,5.0
Petrol,Hatchback,50000.0,Manual,1,Hyundai,Hyundai i10,2010,Jaipur,20.36,5.0
Petrol,Sedan,10000.0,Manual,1,Maruti,Maruti Swift Dzire,2023,Jaipur,22.41,5.0
Petrol,SUV,50000.0,Automatic,2,Maruti,Maruti Jimny,2023,Jaipur,16.39,4.0
Petrol,Hatchback,80000.0,Manual,2,Maruti,Maruti Swift,2012,Jaipur,18.6,5.0
Petrol,Hatchback,90000.0,Automatic,2,Renault,Renault KWID,2016,Jaipur,23.01,5.0
Petrol,SUV,30000.0,Manual,1,Tata,Tata Punch,2022,Jaipur,20.09,5.0
Petrol,Hatchback,70000.0,Manual,1,Maruti,Maruti Alto K10,2014,Jaipur,23.95,5.0
Petrol,Hatchback,70000.0,Manual,1,Maruti,Maruti Alto K10,2014,Jaipur,23.95,5.0
Petrol,Sedan,100000.0,Manual,2,Maruti,Maruti Swift Dzire,2010,Jaipur,17.5,5.0
Petrol,MUV,70000.0,Manual,1,Renault,Renault Triber,2020,Jaipur,20.0,7.0
Petrol,Hatchback,70000.0,Manual,1,Maruti,Maruti Alto,2012,Jaipur,19.7,5.0
Petrol,Hatchback,60000.0,Manual,1,Maruti,Maruti Alto,2012,Jaipur,19.7,5.0
Petrol,Hatchback,150000.0,Manual,1,Maruti,Maruti Wagon R,2008,Jaipur,18.9,5.0
Petrol,Hatchback,150000.0,Manual,1,Hyundai,Hyundai EON,2014,Jaipur,21.1,5.0
Diesel,Hatchback,120000.0,Manual,2,Volkswagen,Volkswagen Polo,2012,Jaipur,22.07,5.0
Petrol,Hatchback,150000.0,Manual,1,Maruti,Maruti Alto,2002,Jaipur,19.7,5.0
Diesel,SUV,100000.0,Manual,1,Ford,Ford Ecosport,2014,Jaipur,22.7,5.0
Petrol,Hatchback,120000.0,Manual,1,Chevrolet,Chevrolet Beat,2011,Jaipur,18.6,5.0
Petrol,Hatchback,70000.0,Manual,1,Maruti,Maruti Alto,2007,Jaipur,19.7,5.0
Petrol,SUV,20000.0,Manual,1,Renault,Renault Kiger,2022,Jaipur,19.17,5.0
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Alto,2009,Jaipur,19.7,5.0
Petrol,Hatchback,80000.0,Manual,1,Maruti,Maruti Baleno,2018,Jaipur,21.4,5.0
Petrol,Sedan,70000.0,Automatic,3,Toyota,Toyota Camry,2014,Kolkata,19.16,5.0
Petrol,Hatchback,23981.0,Manual,1,Datsun,Datsun RediGO,2017,Kolkata,22.7,5.0
Petrol,SUV,7100.0,Automatic,1,Renault,Renault Kiger,2021,Kolkata,19.03,5.0
Petrol,Hatchback,71574.0,Manual,2,Hyundai,Hyundai i20,2011,Kolkata,17.0,5.0
Diesel,SUV,50000.0,Automatic,2,Audi,Audi Q3,2014,Kolkata,15.73,5.0
Petrol,Hatchback,35629.0,Automatic,1,Maruti,Maruti Wagon R,2018,Kolkata,20.52,5.0
Petrol,Hatchback,11476.0,Automatic,2,Hyundai,Hyundai Santro,2020,Kolkata,20.3,5.0
Petrol,Hatchback,31000.0,Manual,1,Renault,Renault KWID,2018,Kolkata,25.17,5.0
Petrol,Sedan,41005.0,Manual,2,Maruti,Maruti Swift Dzire,2011,Kolkata,17.5,5.0
Petrol,Hatchback,60055.0,Manual,1,Maruti,Maruti Wagon R,2010,Kolkata,18.9,5.0
Petrol,Hatchback,65005.0,Manual,1,Maruti,Maruti Swift,2013,Kolkata,18.6,5.0
Petrol,Hatchback,2657.0,Manual,1,Renault,Renault KWID,2022,Kolkata,22.3,5.0
Petrol,Hatchback,16000.0,Manual,1,Hyundai,Hyundai i10,2011,Kolkata,19.81,5.0
Petrol,Hatchback,27046.0,Automatic,1,Maruti,Maruti Baleno,2018,Kolkata,21.4,5.0
Petrol,Hatchback,9000.0,Manual,1,Maruti,Maruti Wagon R,2022,Kolkata,24.35,5.0
Petrol,Hatchback,17000.0,Manual,1,Hyundai,Hyundai i20,2022,Kolkata,21.0,5.0
Diesel,SUV,49200.0,Automatic,1,Jeep,Jeep Compass,2021,Kolkata,17.1,5.0
Petrol,Hatchback,35000.0,Manual,2,Hyundai,Hyundai i10,2009,Kolkata,19.81,5.0
Petrol,Hatchback,54044.0,Manual,1,Maruti,Maruti Alto K10,2017,Kolkata,23.95,5.0
Petrol,SUV,6500.0,Manual,1,Tata,Tata Nexon,2021,Kolkata,17.33,5.0
Petrol,Sedan,29159.0,Manual,1,Maruti,Maruti Ciaz,2017,Kolkata,20.73,5.0
Petrol,Sedan,31968.0,Automatic,1,Honda,Honda City,2016,Kolkata,18.0,5.0
Petrol,Hatchback,44150.0,Manual,2,Hyundai,Hyundai Grand i10 Nios,2019,Kolkata,20.7,5.0
Petrol,Hatchback,60000.0,Manual,1,Hyundai,Hyundai i20,2010,Kolkata,17.0,5.0
Petrol,SUV,25009.0,Automatic,1,Hyundai,Hyundai Creta,2018,Kolkata,14.8,5.0
Petrol,Hatchback,46469.0,Manual,1,Maruti,Maruti Swift,2020,Kolkata,22.38,5.0
Petrol,SUV,45000.0,Manual,1,Hyundai,Hyundai Creta,2018,Kolkata,13.0,5.0
Petrol,Sedan,31577.0,Manual,1,Hyundai,Hyundai Verna,2020,Kolkata,17.7,5.0
Petrol,Hatchback,56005.0,Automatic,1,Maruti,Maruti Celerio,2014,Kolkata,23.1,5.0
Petrol,Hatchback,10005.0,Manual,1,Maruti,Maruti Wagon R,2021,Kolkata,21.79,5.0
Petrol,Hatchback,41163.0,Manual,1,Hyundai,Hyundai Grand i10,2017,Kolkata,18.9,5.0
Petrol,Sedan,3800.0,Manual,1,Toyota,Toyota Yaris,2019,Kolkata,17.1,5.0
Petrol,Hatchback,34124.0,Manual,1,Maruti,Maruti Wagon R,2018,Kolkata,21.79,5.0
Diesel,Hatchback,50000.0,Manual,2,Hyundai,Hyundai i20,2012,Kolkata,21.9,5.0
Petrol,Sedan,48168.0,Manual,1,Honda,Honda City,2018,Kolkata,17.4,5.0
Diesel,MUV,20000.0,Manual,3,Mahindra,Mahindra Marazzo,2019,Kolkata,17.3,8.0
Petrol,Sedan,56357.0,Manual,1,Maruti,Maruti Swift Dzire,2018,Kolkata,19.0,5.0
Petrol,Sedan,60000.0,Manual,1,Maruti,Maruti Swift Dzire,2010,Kolkata,17.5,5.0
Petrol,Hatchback,10585.0,Manual,1,Maruti,Maruti Baleno,2022,Kolkata,21.01,5.0
Petrol,Sedan,50000.0,Automatic,2,Honda,Honda Civic,2012,Kolkata,13.1,5.0
Petrol,Sedan,60000.0,Manual,1,Maruti,Maruti Swift Dzire,2010,Kolkata,17.5,5.0
Petrol,SUV,17642.0,Manual,1,Hyundai,Hyundai Creta,2020,Kolkata,,5.0
Diesel,Hatchback,20000.0,Manual,1,Tata,Tata Tiago,2018,Kolkata,27.28,5.0
Petrol,Hatchback,9157.0,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,Kolkata,20.7,5.0
Petrol,Sedan,65979.0,Manual,2,Honda,Honda Amaze,2016,Kolkata,18.0,5.0
Diesel,Sedan,65000.0,Manual,1,Skoda,Skoda Rapid,2014,Kolkata,20.5,5.0
Petrol,Hatchback,7940.0,Manual,2,Datsun,Datsun RediGO,2020,Kolkata,22.5,5.0
Petrol,Hatchback,100000.0,Manual,4,Hyundai,Hyundai Santro Xing,2010,Kolkata,,5.0
Diesel,Sedan,40000.0,Automatic,1,BMW,BMW 3 Series,2011,Kolkata,16.07,5.0
Petrol,Sedan,60000.0,Manual,2,Fiat,Fiat Linea,2011,Kolkata,14.6,5.0
Petrol,SUV,52922.0,Manual,1,Honda,Honda BR-V,2016,Kolkata,15.4,7.0
Petrol,SUV,60000.0,Manual,1,Ford,Ford Ecosport,2015,Kolkata,15.85,5.0
